,Symbol,Order No.,Opening Time,Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
789,UNIUSDT,39892b4f,2022-04-09 12:22:23,8,Open Short,Limit,Trade,82.2,9.925,9.925,0.0001,0.0815835,1eda9ee3
790,UNIUSDT,39892b4f,2022-04-09 12:20:46,8,Open Short,Limit,Trade,36.6,9.925,9.925,0.0006,0.217953,3f9186c9
791,UNIUSDT,39892b4f,2022-04-09 12:20:46,8,Open Short,Limit,Trade,100.9,9.925,9.925,0.0006,0.6008595,ff6b0a42
792,TLMUSDT,e32860a1,2022-04-09 12:20:25,7,Open Short,Limit,Trade,83527.0,0.1099,0.1099,0.0001,0.91796173,144d9b5f
793,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,24.0,21.5,Market,0.0006,0.3096,b4478f24
794,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,1.3,21.5,Market,0.0006,0.01677,908dbd06
795,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,136.5,21.5,Market,0.0006,1.76085,7e205de2
796,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,0.7,21.5,Market,0.0006,0.00903,009a560c
797,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,174.3,21.49,Market,0.0006,2.2474242,bb86f3c0
798,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,7.5,21.49,Market,0.0006,0.096705,4739b3b8
799,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,21.9,21.49,Market,0.0006,0.2823786,0cf6694a
800,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,94.2,21.49,Market,0.0006,1.2146148,0440ac1a
801,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,16.0,21.49,Market,0.0006,0.206304,0f8bf7b1
802,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,52.8,21.49,Market,0.0006,0.6808032,2e559392
803,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,33.9,21.49,Market,0.0006,0.4371066,115aa3a4
804,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,38.4,21.49,Market,0.0006,0.4951296,174b532f
805,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,120.5,21.49,Market,0.0006,1.553727,562927ad
806,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,0.3,21.49,Market,0.0006,0.0038682,9825c8c0
807,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,29.9,21.49,Market,0.0006,0.3855306,b25032c8
808,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,0.2,21.49,Market,0.0006,0.0025788,48cfd42f
809,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,60.2,21.49,Market,0.0006,0.7762188,04417545
810,FILUSDT,7d433adc,2022-04-09 12:19:45,7,Close Short,Market,Trade,1.0,21.49,Market,0.0006,0.012894,b912ad72
811,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,1920.0,1.0356,Market,0.0006,1.1930112,75bfcdd5
812,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,9.0,1.0356,Market,0.0006,0.00559224,6459ff05
813,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,4400.0,1.0355,Market,0.0006,2.73372,192deb93
814,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,9.0,1.0355,Market,0.0006,0.0055917,fd221ed2
815,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,2022.0,1.0354,Market,0.0006,1.25614728,50f7783b
816,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,1600.0,1.0354,Market,0.0006,0.993984,e2e21255
817,ADAUSDT,354b9abf,2022-04-09 12:19:43,7,Close Short,Market,Trade,9.0,1.0354,Market,0.0006,0.00559116,81b28f52
818,TLMUSDT,e32860a1,2022-04-09 12:19:29,7,Open Short,Limit,Trade,4302.0,0.1099,0.1099,0.0001,0.04727898,d673b53d
819,TLMUSDT,e32860a1,2022-04-09 12:19:29,7,Open Short,Limit,Trade,13044.0,0.1099,0.1099,0.0001,0.14335356,ebe69648
820,TLMUSDT,e32860a1,2022-04-09 12:19:29,7,Open Short,Limit,Trade,13044.0,0.1099,0.1099,0.0001,0.14335356,21c756b4
821,TLMUSDT,e32860a1,2022-04-09 12:19:29,7,Open Short,Limit,Trade,5749.0,0.1099,0.1099,0.0006,0.37908906,a6654d1a
822,TLMUSDT,e32860a1,2022-04-09 12:19:29,7,Open Short,Limit,Trade,11392.0,0.1099,0.1099,0.0006,0.75118848,effc5715
823,TLMUSDT,e32860a1,2022-04-09 12:19:29,7,Open Short,Limit,Trade,13044.0,0.1099,0.1099,0.0006,0.86012136,efaa3aa5
824,FILUSDT,5597737d,2022-04-09 09:15:46,7,Open Short,Limit,Trade,505.3,21.62,21.62,0.0001,1.0924586,644dfc7f
825,FILUSDT,5597737d,2022-04-09 09:14:50,7,Open Short,Limit,Trade,0.2,21.62,21.62,0.0001,0.0004324,8b0e05b0
826,FILUSDT,5597737d,2022-04-09 09:12:59,7,Open Short,Limit,Trade,9.1,21.62,21.62,0.0001,0.0196742,8c4c84ca
827,FILUSDT,5597737d,2022-04-09 09:12:59,7,Open Short,Limit,Trade,16.6,21.62,21.62,0.0001,0.0358892,fd316be9
828,FILUSDT,5597737d,2022-04-09 09:12:59,7,Open Short,Limit,Trade,21.5,21.62,21.62,0.0001,0.046483,591b1a46
829,FILUSDT,5597737d,2022-04-09 09:12:56,7,Open Short,Limit,Trade,89.3,21.62,21.62,0.0001,0.1930666,8541cacb
830,FILUSDT,5597737d,2022-04-09 09:12:56,7,Open Short,Limit,Trade,133.4,21.62,21.62,0.0001,0.2884108,144ce1bf
831,FILUSDT,5597737d,2022-04-09 09:09:57,7,Open Short,Limit,Trade,38.2,21.62,21.62,0.0006,0.4955304,02833f49
832,ADAUSDT,850-Sell,2022-04-09 08:00:00,7,Open Short,--,Funding,9969.0,1.0436,0.0000,-0.0001,-1.04036484,cb485ed6
833,ADAUSDT,850-Sell,2022-04-09 00:00:00,7,Open Short,--,Funding,9969.0,1.0244,0.0000,-0.0001,-1.02122436,f6e6a345
834,ADAUSDT,17427672,2022-04-08 22:44:40,7,Open Short,Limit,Trade,1012.0,1.0296,1.0289,0.0006,0.62517312,cb890a0f
835,ADAUSDT,17427672,2022-04-08 22:44:40,7,Open Short,Limit,Trade,9.0,1.0296,1.0289,0.0006,0.00555984,401afe9a
836,ADAUSDT,17427672,2022-04-08 22:44:40,7,Open Short,Limit,Trade,3518.0,1.0296,1.0289,0.0006,2.17327968,e248843e
837,ADAUSDT,17427672,2022-04-08 22:44:40,7,Open Short,Limit,Trade,2342.0,1.0296,1.0289,0.0006,1.44679392,9b1671b4
838,ADAUSDT,17427672,2022-04-08 22:44:40,7,Open Short,Limit,Trade,13.0,1.0296,1.0289,0.0006,0.00803088,070f92d5
839,ADAUSDT,17427672,2022-04-08 22:44:40,7,Open Short,Limit,Trade,3075.0,1.0296,1.0289,0.0006,1.899612,abb4404b
840,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,0.819,43480.0,Market,0.0006,21.366072,d408d4bc
841,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,0.001,43480.0,Market,0.0006,0.026088,a6b31a4a
842,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,0.002,43480.5,Market,0.0006,0.0521766,3a68ea3c
843,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,0.2,43481.0,Market,0.0006,5.21772,cac6c5b8
844,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,0.002,43483.0,Market,0.0006,0.0521796,7daa95d3
845,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,1.5,43487.0,Market,0.0006,39.1383,f70c80cc
846,BTCUSDT,62628c30,2022-04-06 23:05:16,7,Close Long,Market,Trade,0.05,43487.5,Market,0.0006,1.304625,be76306a
847,BTCUSDT,6850-Buy,2022-04-06 16:00:00,7,Open Long,--,Funding,2.574,44166.14,0.00,0.0001,11.36836444,8a5f30dc
848,BTCUSDT,6850-Buy,2022-04-06 08:00:00,7,Open Long,--,Funding,2.574,45277.4,0.00,0.0001,11.65440276,349e5353
849,BTCUSDT,6850-Buy,2022-04-06 00:00:00,7,Open Long,--,Funding,2.574,45496.59,0.00,0.0001,11.71082227,679bd351
850,BTCUSDT,6850-Buy,2022-04-05 16:00:00,7,Open Long,--,Funding,2.574,45763.62,0.00,0.0001,11.77955579,e9715915
851,BTCUSDT,6850-Buy,2022-04-05 08:00:00,7,Open Long,--,Funding,2.574,46708.6,0.00,0.0001,12.02279364,28cc5424
852,BTCUSDT,6850-Buy,2022-04-05 00:00:00,7,Open Long,--,Funding,2.574,46585.19,0.00,0.0001,11.99102791,2e24c400
853,BTCUSDT,6850-Buy,2022-04-04 16:00:00,7,Open Long,--,Funding,2.574,45631.37,0.00,0.0001,11.74551464,9b90508c
854,LOOKSUSDT,ca2f0049,2022-04-04 08:52:21,7,Close Long,Market,Liquidation,3000.0,2.245,Market,0.0006,3.861,ca2f0049
855,BTCUSDT,6850-Buy,2022-04-04 08:00:00,7,Open Long,--,Funding,2.574,46173.52,0.00,0.0001,11.88506405,24b5493e
856,LOOKSUSDT,6850-Buy,2022-04-04 08:00:00,7,Open Long,--,Funding,3000.0,2.289,0.000,-0.00076008,-5.21946936,b413d4a6
857,BTCUSDT,6850-Buy,2022-04-04 00:00:00,7,Open Long,--,Funding,2.574,46407.44,0.00,0.0001,11.94527506,f6a8cd2e
858,LOOKSUSDT,6850-Buy,2022-04-04 00:00:00,7,Open Long,--,Funding,3000.0,2.406,0.000,-0.00090408,-6.52564944,fc4ad149
859,BTCUSDT,6850-Buy,2022-04-03 16:00:00,7,Open Long,--,Funding,2.574,46412.27,0.00,0.0001,11.9465183,92f1132b
860,LOOKSUSDT,6850-Buy,2022-04-03 16:00:00,7,Open Long,--,Funding,3000.0,2.39,0.000,-0.00050855,-3.6463035,d874f2b6
861,LOOKSUSDT,6850-Buy,2022-04-03 08:00:00,7,Open Long,--,Funding,3000.0,2.507,0.000,-0.00115888,-8.71593648,44cd13b7
862,BTCUSDT,6850-Buy,2022-04-03 08:00:00,7,Open Long,--,Funding,2.574,46364.03,0.00,0.0001,11.93410133,a2357fd5
863,BTCUSDT,6850-Buy,2022-04-03 00:00:00,7,Open Long,--,Funding,2.574,45810.56,0.00,0.0001,11.79163815,6b605fbd
864,LOOKSUSDT,6850-Buy,2022-04-03 00:00:00,7,Open Long,--,Funding,3000.0,2.356,0.000,-0.00141011,-9.96665748,bf96415b
865,BTCUSDT,6850-Buy,2022-04-02 16:00:00,7,Open Long,--,Funding,2.574,46290.22,0.00,0.0001,11.91510263,2abec55e
866,LOOKSUSDT,6850-Buy,2022-04-02 16:00:00,7,Open Long,--,Funding,3000.0,2.452,0.000,-0.00010911,-0.80261316,ce0cec4f
867,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,272.0,2.503,2.503,0.0001,0.0680816,059ae78d
868,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,655.5,2.503,2.503,0.0001,0.16407165,bbbd0b83
869,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,152.6,2.503,2.503,0.0001,0.03819578,5fc18ff7
870,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,29.0,2.503,2.503,0.0001,0.0072587,5cee436c
871,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,149.9,2.503,2.503,0.0001,0.03751997,af600972
872,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,227.2,2.503,2.503,0.0006,0.34120896,c6402b22
873,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,207.0,2.502,2.503,0.0006,0.3107484,f9d38ec5
874,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,178.8,2.502,2.503,0.0006,0.26841456,18340c2e
875,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,85.8,2.502,2.503,0.0006,0.12880296,e1a13dd0
876,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,27.3,2.502,2.503,0.0006,0.04098276,598fa46d
877,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,293.7,2.501,2.503,0.0006,0.44072622,f23c0dc2
878,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,47.3,2.501,2.503,0.0006,0.07097838,5f5d810c
879,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,300.0,2.501,2.503,0.0006,0.45018,d0c51efd
880,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,0.1,2.501,2.503,0.0006,0.00015006,41739da1
881,LOOKSUSDT,bac75b3c,2022-04-02 15:10:44,7,Open Long,Limit,Trade,373.8,2.5,2.503,0.0006,0.5607,8d171b56
882,BTCUSDT,6850-Buy,2022-04-02 08:00:00,7,Open Long,--,Funding,2.574,46587.1,0.00,0.0001,11.99151954,6bf438f7
883,BTCUSDT,6850-Buy,2022-04-02 00:00:00,7,Open Long,--,Funding,2.574,46281.52,0.00,2.256e-05,2.68754195,011d9cf0
884,BTCUSDT,6850-Buy,2022-04-01 16:00:00,7,Open Long,--,Funding,2.574,46528.72,0.00,0.0001,11.97649253,7736fa32
885,BTCUSDT,6850-Buy,2022-04-01 08:00:00,7,Open Long,--,Funding,2.574,45015.38,0.00,0.0001,11.58695882,8ae9ef59
886,BTCUSDT,6850-Buy,2022-04-01 00:00:00,7,Open Long,--,Funding,2.574,45512.13,0.00,0.0001,11.71482227,f9cad938
887,BTCUSDT,6850-Buy,2022-03-31 16:00:00,7,Open Long,--,Funding,2.574,46450.31,0.00,0.0001,11.9563098,c88f4df0
888,BTCUSDT,6850-Buy,2022-03-31 08:00:00,7,Open Long,--,Funding,2.574,47162.48,0.00,4.928e-05,5.9824059,1f3238e9
889,BTCUSDT,6850-Buy,2022-03-31 00:00:00,7,Open Long,--,Funding,2.574,47060.28,0.00,0.0001,12.11331608,24c4af84
890,BTCUSDT,6850-Buy,2022-03-30 16:00:00,7,Open Long,--,Funding,2.574,47160.24,0.00,0.0001,12.13904578,67777370
891,BTCUSDT,6850-Buy,2022-03-30 08:00:00,7,Open Long,--,Funding,2.574,47385.44,0.00,0.0001,12.19701226,71bdd930
892,BTCUSDT,6850-Buy,2022-03-30 00:00:00,7,Open Long,--,Funding,2.574,47431.66,0.00,-2.96e-05,-3.61383714,7aa4ba9c
893,BTCUSDT,6850-Buy,2022-03-29 16:00:00,7,Open Long,--,Funding,2.574,47440.29,0.00,0.0001,12.21113065,4db5d705
894,BTCUSDT,6850-Buy,2022-03-29 08:00:00,7,Open Long,--,Funding,2.574,47353.28,0.00,5.502e-05,6.7062416,1eae972f
895,BTCUSDT,6850-Buy,2022-03-29 00:00:00,7,Open Long,--,Funding,2.574,47122.1,0.00,-3.025e-05,-3.66909163,1ed8f4e4
896,BTCUSDT,6850-Buy,2022-03-28 16:00:00,7,Open Long,--,Funding,2.574,47421.57,0.00,0.0001,12.20631212,0253f792
897,BTCUSDT,6850-Buy,2022-03-28 08:00:00,7,Open Long,--,Funding,2.574,46989.36,0.00,-6.406e-05,-7.74809624,b17f4b74
898,BTCUSDT,6850-Buy,2022-03-28 00:00:00,7,Open Long,--,Funding,2.574,46827.53,0.00,8.604e-05,10.37075072,57fd241d
899,BTCUSDT,6850-Buy,2022-03-27 16:00:00,7,Open Long,--,Funding,2.574,44858.54,0.00,-0.00011119,-12.83865141,f144db22
900,BTCUSDT,6850-Buy,2022-03-27 08:00:00,7,Open Long,--,Funding,2.574,44737.84,0.00,-0.00023069,-26.56515312,c672a732
901,BTCUSDT,6850-Buy,2022-03-27 00:00:00,7,Open Long,--,Funding,2.574,44513.29,0.00,0.0001,11.45772085,773fe712
902,BTCUSDT,6850-Buy,2022-03-26 16:00:00,7,Open Long,--,Funding,2.574,44204.2,0.00,-0.00030897,-35.15510428,3281f6fa
903,BTCUSDT,6850-Buy,2022-03-26 08:00:00,7,Open Long,--,Funding,2.574,44511.81,0.00,0.0001,11.4573399,2bc7d13b
904,BTCUSDT,6850-Buy,2022-03-26 00:00:00,7,Open Long,--,Funding,2.574,44312.62,0.00,-0.00030076,-34.30489128,64e122f0
905,BTCUSDT,6850-Buy,2022-03-25 16:00:00,7,Open Long,--,Funding,2.574,44318.25,0.00,2.951e-05,3.36635843,3e8405c3
906,BTCUSDT,6850-Buy,2022-03-25 08:00:00,7,Open Long,--,Funding,2.574,43909.7,0.00,-0.00016285,-18.40588801,bc594b77
907,BTCUSDT,6850-Buy,2022-03-25 00:00:00,7,Open Long,--,Funding,2.574,43994.0,0.00,1.617e-05,1.8310998,0b031243
908,BTCUSDT,6850-Buy,2022-03-24 16:00:00,7,Open Long,--,Funding,2.574,43998.88,0.00,-0.00013062,-14.79312215,055c3e67
909,BTCUSDT,6850-Buy,2022-03-24 08:00:00,7,Open Long,--,Funding,2.574,43081.06,0.00,6.19e-06,0.68641312,b2aade18
910,BTCUSDT,6850-Buy,2022-03-24 00:00:00,7,Open Long,--,Funding,2.574,42884.08,0.00,5.813e-05,6.41659995,358c3e4e
911,BTCUSDT,6850-Buy,2022-03-23 16:00:00,7,Open Long,--,Funding,2.574,42620.47,0.00,9.503e-05,10.42527469,a4137afd
912,BTCUSDT,6850-Buy,2022-03-23 08:00:00,7,Open Long,--,Funding,2.574,42107.94,0.00,0.0001,10.83858376,b8c8763b
913,BTCUSDT,6850-Buy,2022-03-23 00:00:00,7,Open Long,--,Funding,2.574,42361.77,0.00,6.31e-06,0.68803733,ff355f16
914,BTCUSDT,6850-Buy,2022-03-22 16:00:00,7,Open Long,--,Funding,2.574,42577.66,0.00,0.0001,10.95948969,53c05940
915,BTCUSDT,6850-Buy,2022-03-22 08:00:00,7,Open Long,--,Funding,2.574,42220.1,0.00,-2.881e-05,-3.13091342,bee7125d
916,BTCUSDT,6850-Buy,2022-03-22 00:00:00,7,Open Long,--,Funding,2.574,41003.93,0.00,9.647e-05,10.18184086,dca30bcc
917,BTCUSDT,6850-Buy,2022-03-21 16:00:00,7,Open Long,--,Funding,2.574,41220.83,0.00,0.0001,10.61024165,21186be4
918,BTCUSDT,6850-Buy,2022-03-21 08:00:00,7,Open Long,--,Funding,2.574,41101.59,0.00,0.0001,10.57954927,013a4bf7
919,BTCUSDT,6850-Buy,2022-03-21 00:00:00,7,Open Long,--,Funding,2.574,41256.05,0.00,0.0001,10.61930727,7613a87b
920,BTCUSDT,6850-Buy,2022-03-20 16:00:00,7,Open Long,--,Funding,2.574,41342.6,0.00,0.0001,10.64158524,c637a568
921,BTCUSDT,6b921978,2022-03-20 12:01:45,7,Open Long,Limit,Trade,0.706,41320.0,41320.00,0.0001,2.917192,6ae0f68e
922,BTCUSDT,6850-Buy,2022-03-20 08:00:00,7,Open Long,--,Funding,1.868,41856.96,0.00,1.245e-05,0.97345058,b5f432f6
923,BTCUSDT,6850-Buy,2022-03-20 00:00:00,7,Open Long,--,Funding,1.868,42205.71,0.00,0.0001,7.88402663,bbb666fb
924,BTCUSDT,6850-Buy,2022-03-19 16:00:00,7,Open Long,--,Funding,1.868,41940.01,0.00,0.0001,7.83439387,f59b8d39
925,BTCUSDT,6850-Buy,2022-03-19 08:00:00,7,Open Long,--,Funding,1.868,41607.47,0.00,6.868e-05,5.33799875,065c25a2
926,BTCUSDT,6850-Buy,2022-03-19 00:00:00,7,Open Long,--,Funding,1.868,41758.58,0.00,0.0001,7.80050275,a1dc87b3
927,BTCUSDT,6850-Buy,2022-03-18 16:00:00,7,Open Long,--,Funding,1.868,40926.8,0.00,-0.00015262,-11.66799166,cb7aae66
928,BTCUSDT,6850-Buy,2022-03-18 08:00:00,7,Open Long,--,Funding,1.868,40570.64,0.00,0.0001,7.57859556,d4e2ac0d
929,BTCUSDT,6850-Buy,2022-03-18 00:00:00,7,Open Long,--,Funding,1.868,40917.89,0.00,0.0001,7.64346186,93b669d5
930,BTCUSDT,6850-Buy,2022-03-17 16:00:00,7,Open Long,--,Funding,1.868,40793.47,0.00,0.0001,7.6202202,6c617fd0
931,BTCUSDT,6850-Buy,2022-03-17 08:00:00,7,Open Long,--,Funding,1.868,40726.34,0.00,0.0001,7.60768032,6b6d5a37
932,BTCUSDT,98179976,2022-03-17 00:08:12,7,Open Long,Limit,Trade,0.455,40973.0,40973.00,-0.00025,-4.66067875,2594e520
933,BTCUSDT,6850-Buy,2022-03-17 00:00:00,7,Open Long,--,Funding,1.413,41115.78,0.00,-2.098e-05,-1.2188666,4bdcb726
934,LTCUSDT,5e7547fc,2022-03-16 20:35:27,7,Close Short,Market,Trade,3.9,109.9,Market,0.00075,0.3214575,3c270c9e
935,LTCUSDT,5e7547fc,2022-03-16 20:35:27,7,Close Short,Market,Trade,96.4,109.9,Market,0.00075,7.94577,50db0dbd
936,LTCUSDT,5e7547fc,2022-03-16 20:35:27,7,Close Short,Market,Trade,6.9,109.88,Market,0.00075,0.568629,c84440d1
937,LTCUSDT,5e7547fc,2022-03-16 20:35:27,7,Close Short,Market,Trade,22.8,109.88,Market,0.00075,1.878948,b12fce12
938,LTCUSDT,850-Sell,2022-03-16 16:00:00,7,Open Short,--,Funding,130.0,108.49,0.00,-5.936e-05,-0.83719563,793360e2
939,BTCUSDT,6850-Buy,2022-03-16 16:00:00,7,Open Long,--,Funding,1.413,40612.3,0.00,-1.052e-05,-0.60369209,069f6f8d
940,BTCUSDT,f58b9e16,2022-03-16 12:10:13,7,Open Long,Limit,Trade,0.982,40540.5,40540.50,-0.00025,-9.95269275,8bc28812
941,BTCUSDT,f58b9e16,2022-03-16 12:10:13,7,Open Long,Limit,Trade,0.431,40540.5,40540.50,-0.00025,-4.36823887,3bbf643f
942,LTCUSDT,850-Sell,2022-03-16 08:00:00,7,Open Short,--,Funding,130.0,107.1,0.00,1.768e-05,0.24615864,f756c1ad
943,LTCUSDT,991ea6c6,2022-03-16 02:08:12,7,Open Short,Limit,Trade,33.3,110.05,110.05,-0.00025,-0.91616625,3536ab34
944,LTCUSDT,991ea6c6,2022-03-16 02:08:12,7,Open Short,Limit,Trade,13.1,110.05,110.05,-0.00025,-0.36041375,bcdb8695
945,LTCUSDT,991ea6c6,2022-03-16 02:08:12,7,Open Short,Limit,Trade,4.0,110.05,110.05,-0.00025,-0.11005,e05575be
946,LTCUSDT,991ea6c6,2022-03-16 02:08:12,7,Open Short,Limit,Trade,14.6,110.05,110.05,-0.00025,-0.4016825,d15e1e03
947,LTCUSDT,991ea6c6,2022-03-16 02:08:12,7,Open Short,Limit,Trade,65.0,110.05,110.05,-0.00025,-1.7883125,1b7caa68
948,BTCUSDT,08cf4e76,2022-03-16 00:00:17,7,Close Long,Market,Trade,0.948,39280.0,Market,0.00075,27.92808,fc1ebb58
949,BTCUSDT,08cf4e76,2022-03-16 00:00:17,7,Close Long,Market,Trade,0.4,39280.0,Market,0.00075,11.784,b37b3ae1
950,BTCUSDT,08cf4e76,2022-03-16 00:00:17,7,Close Long,Market,Trade,0.339,39280.0,Market,0.00075,9.98694,ae9401c1
951,BTCUSDT,6850-Buy,2022-03-16 00:00:00,7,Open Long,--,Funding,1.687,39282.21,0.00,3.34e-05,2.21338755,e3b7face
952,BTCUSDT,6850-Buy,2022-03-15 16:00:00,7,Open Long,--,Funding,1.687,39016.71,0.00,0.0001,6.58211898,c1cd7e9f
953,BTCUSDT,6850-Buy,2022-03-15 08:00:00,7,Open Long,--,Funding,1.687,38439.11,0.00,0.0001,6.48467786,8a73a7c5
954,BTCUSDT,418078eb,2022-03-15 00:08:36,7,Open Long,Limit,Trade,0.693,39694.5,39702.00,0.00075,20.63121638,e4f31bfc
955,BTCUSDT,418078eb,2022-03-15 00:08:36,7,Open Long,Limit,Trade,0.994,39694.5,39702.00,0.00075,29.59224975,8abcc37b
956,ADAUSDT,4b8ccd78,2022-03-14 23:58:10,7,Close Short,Market,Trade,11830.0,0.8039,Market,0.00075,7.13260275,89fc3ef2
957,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,49.19,101.5,Market,0.000675,3.37012988,9b2b344f
958,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,1.45,101.5,Market,0.000675,0.09934313,4f2a331a
959,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,11.5,101.5,Market,0.000675,0.78789375,71a576d1
960,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.26,101.5,Market,0.000675,0.01781325,3f80faf2
961,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.36,101.5,Market,0.000675,0.0246645,f7fa216b
962,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.67,101.5,Market,0.000675,0.04590338,f742f9a3
963,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,2.9,101.45,Market,0.000675,0.19858838,5ef96c8a
964,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.59,101.45,Market,0.000675,0.04040247,17bb029c
965,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.41,101.45,Market,0.000675,0.02807629,e877e6a3
966,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,6.68,101.45,Market,0.000675,0.45743805,cfd9e4a7
967,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.08,101.45,Market,0.000675,0.0054783,a1b50a42
968,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.3,101.45,Market,0.000675,0.02054363,4763e6ac
969,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,11.01,101.45,Market,0.000675,0.75395104,0581cb80
970,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,8.4,101.45,Market,0.000675,0.5752215,c63d15bd
971,COMPUSDT,28569a82,2022-03-14 23:58:10,7,Close Short,Market,Trade,6.2,101.45,Market,0.000675,0.42456825,f6f192da
972,AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,28.2,47.895,Market,0.000675,0.91168133,9249fb7d
973,AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,16.5,47.895,Market,0.000675,0.53343057,ddc9f24e
974,AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,18.4,47.89,Market,0.000675,0.5947938,2fe42acb
975,AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,4.7,47.89,Market,0.000675,0.15193103,b0837e06
976,AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,81.5,47.885,Market,0.000675,2.63427357,88c9f930
